ISO,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
MYS,2.032576507162285,2.021830250861835,2.0098764633138884,2.0059217362340003,1.999058220816813,1.9922901412207306,1.9772407397561385,1.9495075236168105,1.926249856288703,1.9054113708456186,1.8920661179676639,1.8981840716918472,1.902160633789056,1.9051422226022126,1.916133621039825,1.9301236386986627,1.95149878392759,2.0034588788344836,2.064778638693434,2.1367858523875056,2.2054217354544052,2.2781275798268816,2.3628942596062075,2.437920573799091,2.4959251095510613,2.5455097005735143,2.5849952801781964,2.61408522916697,2.6335414742217447,2.645050180879908,2.658316363220458,2.660237027830932,2.6610772074829305,2.680148591534308,2.7423935211938284,2.79722519001413,2.8382350104382206,2.885154383309368,2.9217284221277007,2.9473559519555312,2.9565226653891976,2.9515222667357137,2.93518514211158,2.901891357626013,2.8358849274081437,2.7971789525007558,2.7655076146844952,2.7245454005796197,2.6978526916762116,2.674644017723619,2.659678218072443,2.6487013194351685
MYT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NAM,1.7228080644012365,1.7281068585749424,1.7418344248135076,1.7718165375062693,1.8076089308082222,1.8405408451780823,1.8902731563918795,1.9380059845735311,2.008858345146416,2.086305698412938,2.1719318898172224,2.262687250290421,2.359219663426453,2.456263603567746,2.5494342366620266,2.640992114611492,2.7282140037394886,2.8161958731206047,2.8979008283846164,2.977507699127183,3.0550571071871655,3.1186680331854655,3.153944693818263,3.1627420113197817,3.1643436837591574,3.1617655166431113,3.1611441692600093,3.1282088714104366,3.074342450144422,3.025061960913111,2.9796812131009043,2.9360583587695026,2.91294063996166,2.8967745470514767,2.884293724470229,2.8762470880974034,2.865567847338518,2.8893308729741087,2.925239329096443,2.948058472180725,2.9452655148513847,2.946904800757622,2.9422739088473557,2.9457793867290176,2.96184801401171,3.001997253701796,3.0485904523125282,3.0860256249647717,3.0887285856376856,3.093357909409727,3.13051185365125,3.1725258276086556
NCL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NER,9.616772335887122,9.39268085847812,9.236557192275272,9.107292705847934,8.997322415029819,8.949340693459499,8.668794982315374,8.407569747185565,8.283804895552608,8.423517792238739,8.489965725838843,8.646540539240037,8.806918840331987,8.923203854666227,8.963079961401428,8.939594913542878,9.015758539327482,9.170699673281693,9.276398660397552,9.24165184134437,9.454246288899977,9.5373453877809,9.629565839835106,9.78852745655017,9.965805997958496,10.173094952663586,10.319745469030924,10.42764502025243,10.531433058907854,10.571897232329793,10.401979904760182,10.29169121128702,10.121174974224092,9.936303561325431,9.72058291544878,9.492182997349222,9.2846571604838,9.037452718362168,8.769087891122414,8.495560355462263,8.260342904107434,8.02006538700581,7.801708700627702,7.579733969933625,7.424663150053348,7.312677419158051,7.1571251311032755,7.0691348131211456,7.016178893600581,6.971502590910915,6.892727094129524,6.847631528400043
NFK,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NGA,3.8232917676692337,3.9635184188415273,4.158235915018077,4.474866639837385,4.748568461139211,4.893311750553436,5.126118201117097,5.300979772039527,5.4858094402029165,5.708193216469526,5.897046148346217,6.078532455503527,6.23408463244029,6.290963042037502,6.432625555568132,6.745613728564844,7.157738623803087,7.6839090741228375,8.273493266709872,8.952405585096152,9.675552024903544,10.21192750511501,10.685741711078844,11.123196712370117,11.362032958620562,11.427299743044415,11.340645470537376,11.160674356321005,10.878596122365316,10.470066235660969,10.032992176026621,9.701635132706205,9.355846619558367,8.987227639750252,8.686979128854215,8.460919938895424,8.29882672888436,8.081187668582988,7.747781540965373,7.3607518644652306,6.943515286972355,6.537325599790866,6.1623336261608515,5.7926470268274555,5.428378219668336,5.057168056362505,4.711717701926835,4.417180494718804,4.293613969253358,4.214848867348686,4.158867674419592,4.107378579594239
NIC,1.38093186664086,1.3660162755206386,1.3662462877075952,1.3718544523185163,1.3875237321938962,1.4006915104387292,1.4153210338850146,1.435044070123658,1.4657094151736971,1.501605463803584,1.5353878786688329,1.5782433049598548,1.616412731878894,1.6543835317893105,1.7017158273771245,1.8172361557225016,1.9177533136946328,2.0153012765159826,2.1206077804022776,2.2186816855824265,2.3354327673475446,2.465427242944725,2.603010027515197,2.7458857348421217,2.9204473061145686,3.034876411442846,3.15641149982896,3.278832302293165,3.3910986479838003,3.5092979589779594,3.6050351810492614,3.6623517834019523,3.6926523594739273,3.706762517816904,3.664444469179071,3.6035847442021685,3.5374509602943673,3.4685822830121276,3.402300304822437,3.330780501541747,3.258318107654678,3.1973175774272034,3.146977279231977,3.096556582382882,3.049912876347449,3.026150224300527,2.998081113029685,2.961606907612198,2.9377791794341364,2.9114425993447686,2.892485520841973,2.87738343097335
NIU,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NLD,1.6874509384425636,1.6860693037817926,1.6927659540955602,1.6991721972887224,1.7032453574192725,1.7040228588254958,1.7096213551383737,1.7137736386475289,1.718942389298191,1.7205887953838452,1.728022771739153,1.7405978603996162,1.7455112309272276,1.7508464786868334,1.7579779478088624,1.76895484063338,1.7827426352508229,1.7987579855149025,1.8178627528849585,1.8372149544799732,1.8536120122736446,1.8633287083615708,1.8743492353439908,1.8841635951577522,1.8912049155602315,1.8932345570503522,1.889729684421044,1.8809474734631983,1.8674159556511831,1.855705651553059,1.8440990908447215,1.8313046157784818,1.8169226966043213,1.7987881198866553,1.7789335751687454,1.7589128113609256,1.7393989906424252,1.7206078151487034,1.703968224574012,1.688621775085083,1.67462463250637,1.6617822055754004,1.6488488916309414,1.636810669739513,1.6289627166861724,1.6335741100984857,1.6403541434431381,1.6462091554779175,1.646637102244533,1.6444808742345398,1.6429333200269072,1.6424705470331011
NOR,1.511574379606766,1.5004290676887102,1.4923750143758496,1.4831778753899254,1.4774252658597198,1.4699751663412137,1.4572820084292761,1.4480944998006584,1.4373980458582252,1.4288917927942417,1.4251267715704559,1.4244909598614615,1.423974057139321,1.4279282767394714,1.4306574391068034,1.4353285339237827,1.4355355563273908,1.439381548080406,1.449046938267926,1.457416013966016,1.4602138196154382,1.4581852101450248,1.45438646021656,1.4499076779872322,1.4492167537990501,1.4505073692185317,1.4521165451126634,1.448086233117855,1.436033962782168,1.4226445134367103,1.408669695312904,1.3956047161491427,1.380636409820221,1.3613819938433709,1.3390152848023003,1.316139123347418,1.2930880896744399,1.2725069700838538,1.2556658752303211,1.24159083794187,1.229651911639179,1.2206487159320196,1.215706794799937,1.2141602310612434,1.215002860798366,1.2203222417063375,1.2284605172938954,1.2384052169706725,1.240782917833985,1.242907887751215,1.2490850300661507,1.2577031104779846
NPL,0.6114109007771138,0.6203705207728882,0.624181588271674,0.6320767884338456,0.6407443993029465,0.6460776133284701,0.6560997966413454,0.6714426503056806,0.6880656392399678,0.7095574121385552,0.7308088272671958,0.755122084506827,0.7860906528985525,0.8191860986643864,0.8558581802927048,0.899566496139529,0.953301835839404,1.0000860087922365,1.0501077681654345,1.1085605756651673,1.1632066620629806,1.2129721152270534,1.2600272903320409,1.3076154549749406,1.3481265668518567,1.385029873989192,1.4108940041419822,1.4377376776763484,1.4627936676704512,1.4785862477911915,1.497003231798287,1.5189787829490276,1.5425020465731438,1.5623873861797206,1.5900169489461298,1.6176213154508652,1.6447339133140997,1.6735030987184167,1.7092618665068393,1.7432583584988202,1.7799460221473862,1.8129288080392123,1.8455306759166348,1.8780785537018967,1.9012913232203306,1.9219690997921852,1.9431835458234932,1.9644434189732856,1.9733445474325626,1.9804695789238853,1.9876012808818888,1.9929449784931255
NRU,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NZL,0.4138097709721051,0.41255484076422705,0.4115510176880052,0.4153349809753517,0.4191639017892352,0.41952763919283925,0.4215660658690907,0.4239781565726096,0.4257112544061087,0.4272796791245693,0.4286709771107554,0.43298120233358617,0.4384745766008531,0.44326857276980175,0.44806300477737365,0.4551117101642335,0.46080722221616605,0.4654910243054536,0.4711414771828567,0.4777202439934521,0.48389086392790687,0.4884223498028503,0.49203616677901635,0.4966981079191809,0.5010115400747056,0.5070894833546695,0.5140437308212191,0.5236173600263487,0.5323749943245658,0.5389502375190977,0.5450125531303107,0.5494909556927661,0.5538107789826168,0.5543450232211056,0.5552360923366413,0.5537747936101796,0.551512333844405,0.5472005493141434,0.5419356335030823,0.5387136743500114,0.5370810468977119,0.5363914503429036,0.5361362468227142,0.5356557892769869,0.5367503117941725,0.5388935041916356,0.5414409116734354,0.5441595485156453,0.545960055808402,0.5485970174225152,0.5513917365329393,0.554526132491921
OMN,1.0,1.0,1.0,1.0,1.0,1.0,1.1714338033970886,1.3540288507517018,1.5275259360208107,1.758709722119748,1.9323709691100657,2.0621194942963306,2.1775703685288197,2.2786524374006105,2.367543866757384,2.4658943718937074,2.3985425478902216,2.30711118754007,2.2238312638051796,2.0779746304582654,1.9836784496304123,1.9297578001866,1.9012311405861007,1.9017235684070717,1.909075379597694,1.9060889129224357,1.8869199661035627,1.8757873101914335,1.8582644486652384,1.8430396390131456,1.8327921885205072,1.8230817780032935,1.8015547510420702,1.7625265095885143,1.735872550162209,1.7149772382420316,1.696866531341088,1.6801037321620345,1.676909331295871,1.6876840850095156,1.7059745425918227,1.7330911761781678,1.7605007897632317,1.7965299597494344,1.8296475322189232,1.8612109877570464,1.908139899894503,1.9664937162132574,1.9966597967459974,2.020145900322278,2.0410123528652706,2.059124246990175
PAK,1.1973041377340767,1.2304927681921765,1.2595362524344444,1.2898106015123807,1.314919603862952,1.331847359404678,1.36750878426203,1.4038086284842264,1.4393691245314633,1.4649009930504266,1.4821991314566065,1.4947183146077352,1.5070627145186835,1.5172420906968458,1.5228679882253522,1.5316472021419902,1.5395495970661939,1.5364338225148384,1.5247570138478626,1.5128957269465908,1.5008487326119992,1.483579098481044,1.4616616378725649,1.4326929424071893,1.4023341781680085,1.371071563430382,1.3457671855485223,1.3237435557165387,1.301698562215115,1.2862124770502015,1.2720433871954544,1.2603817302558633,1.2488784044187575,1.242567585831952,1.2410332772127644,1.2386990237772273,1.2345023130019035,1.232425956494957,1.2328576740552069,1.2272506608545277,1.2151907452294162,1.1990642845863326,1.183432376962188,1.1640482368294163,1.146759006835947,1.1315313642879914,1.1191835829945336,1.105639144262281,1.093835860613215,1.0824758528222442,1.076648508789397,1.0775815544446865
PAN,1.5890254070435628,1.5868148268964604,1.5899219639465565,1.593256691116293,1.5999818160157764,1.6076789133565985,1.601665722394328,1.6060977232533706,1.6262581347493863,1.6575179834162834,1.6968791829586773,1.7524055949817394,1.8171113091219329,1.8848472866570027,1.9376494627715768,1.986932762331532,2.028825508862267,2.061788178345606,2.0840707153968205,2.1041598383673934,2.1125900395157755,2.100701870547526,2.073455920331101,2.0431650493166083,2.043860674136325,2.037591938067353,2.0319775587645137,2.016385892199671,1.9887996392996474,1.9543394020858345,1.9262930310953936,1.9134392162719973,1.908148015578676,1.9002041028903616,1.8703895472522738,1.8534091269218547,1.8585413242664408,1.880032282759591,1.9071681118188029,1.929889508407324,1.9392221032518298,1.934094904261355,1.9177033135050572,1.8964649306279668,1.876741211939797,1.8634172823917843,1.8502505262486235,1.8309687791910847,1.8131047040356334,1.7936941999814409,1.7792843671809335,1.7704427252826955
PCN,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PER,0.9585177986008582,0.9558939035872601,0.9524205715457169,0.9519733915892582,0.9532971714680128,0.9531695384087172,0.9469856591902939,0.9423414619396168,0.9396925748412356,0.9368384917195319,0.9362705201191149,0.9384133180870107,0.9447990499888335,0.9518866268202624,0.9621803743099229,0.9725865634087926,0.9856398975824436,1.000979120308742,1.022456233847094,1.056880889147499,1.086456584736868,1.109581406252612,1.1206462110896318,1.1223254528526345,1.1319685927032601,1.1591792956902682,1.193781457978605,1.2245164197264211,1.2516041419645103,1.2604074493052506,1.26326860775601,1.2665245250642623,1.280541664148711,1.3000482156445368,1.3131129632245113,1.312052136088214,1.3036719130205439,1.2992707995470645,1.2884920288407065,1.2801253561790618,1.2792343027014592,1.2777025337100452,1.2706794083290436,1.2618758897980553,1.2447907082186966,1.230775143729713,1.2155732520822136,1.1996283828617949,1.188924670293153,1.1782464217633963,1.1683015325546078,1.1609031035597004
PHL,1.2642279574301214,1.270047211469177,1.2767302223839436,1.2832511104612097,1.2891631762868485,1.2947762964193177,1.3039625947601792,1.3125068782335507,1.3197262958007858,1.3221737281302084,1.3232615452067198,1.325653915841588,1.3264332000270742,1.3292398292459626,1.3351325860070102,1.3439942961044704,1.3565468403972678,1.3780367158775872,1.408235068005186,1.4547109657532804,1.5201752824701418,1.6003760601598505,1.6753348756270605,1.741202038087025,1.7948402024982522,1.8398555086266637,1.8826139843808611,1.923685604932069,1.9624947221763587,1.993081538776409,2.001010667567564,1.989481241479912,1.979871238931968,1.9752668295385145,1.9845845836122642,1.9975304519105883,2.005577109827761,2.006706165078162,2.0006021592510796,1.9879385355510906,1.9694119484994517,1.9489731045406848,1.9274249578684448,1.9006296750818887,1.8662815729722282,1.8353562025355739,1.8005564462910635,1.765518455731814,1.7437760637453796,1.7218016648014824,1.7041090308306297,1.6872284918947278
PLW,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PNG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
POL,1.0,1.0,1.0,1.0,1.0,1.0,0.987872733316229,0.9786831936222791,0.9739777779768499,0.9735426691752499,0.9743034139096027,0.9772111943145191,0.9802645768744055,0.9839367173148889,0.9895495656003728,0.9983366385566119,1.034127141452833,1.0861568515313276,1.1447350886961583,1.1954997856200664,1.242376753110285,1.2875105363699997,1.33223308421123,1.3794511375087328,1.4249892757431808,1.4729196422801438,1.5314239556393825,1.589550951643972,1.636377919338083,1.6840963630310495,1.7295810094411332,1.768372825468364,1.804556836945984,1.8360667420992847,1.869791932777631,1.899954419111466,1.9056836163706685,1.8967621683144593,1.8892443338147054,1.8823932498083593,1.8760779899673357,1.8753214817133164,1.8736076683006897,1.8701956712178753,1.8660563132565997,1.8627713731606295,1.8592464828504816,1.8505947041072754,1.8415697215483522,1.8327697519807353,1.8277267182727959,1.8222197189218579
PRI,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PRK,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PRT,1.8113938452786678,1.8241098901237802,1.8440364145912636,1.8575229712012682,1.855151563088069,1.8581878456653391,1.8716739095900414,1.8856286990977018,1.8992326394219687,1.9059560139743934,1.9194084748516342,1.9501805081625474,1.968451588342657,1.9867362259927712,2.021262661154844,2.048367645003293,2.074401664351684,2.104288732708098,2.1381045710335713,2.184778341785241,2.2303043544394994,2.253929530504726,2.2780752021511965,2.296089617836535,2.3015283551371573,2.3037598460567406,2.305417460411513,2.2989309363065678,2.2926559030524762,2.2890641592208643,2.280286608407714,2.2708552167486764,2.2648095928744096,2.264305704998029,2.2700948607824034,2.2819102988271727,2.2940902722554926,2.3114239653717488,2.3287153535069924,2.3428310522391564,2.353713331934956,2.371016025696309,2.3901573461094587,2.409620355794355,2.4346133088727036,2.4703556379059477,2.5038138803028107,2.5398475211083054,2.5565938642532515,2.56761108326391,2.580381338969263,2.592049023941823
PRY,1.5517787836774903,1.5417476542877315,1.5458485395655714,1.5440209547080936,1.5480698861790634,1.5517423324562691,1.5493444656014075,1.5506930138802661,1.5443233980204574,1.541676188028532,1.5420934961706927,1.5467308814672542,1.5490331418546213,1.5573074781568197,1.5643379626329654,1.5763233413431308,1.5996805349139172,1.63800881302708,1.6999846572045558,1.7817097372978687,1.8698034619774453,1.9623561082447227,2.0634943693027417,2.1665863201472875,2.264596330553304,2.3584549847563068,2.453962743335967,2.547105554353956,2.62825585551747,2.6910996694398768,2.752681713380511,2.808666401559438,2.862835694110485,2.9165066937656468,2.9786313107745626,3.0509968600993815,3.132256725454902,3.2006253469313095,3.217167202161698,3.2233511095000664,3.2170478186532434,3.2106314468126675,3.182811542696335,3.1417445129165706,3.083067281352441,3.0280216172145336,2.9276921835015313,2.824264551116415,2.792321262546612,2.7616989934664926,2.7315829138213132,2.693650818398059
PSE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PYF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
QAT,1.0,1.0,1.0,1.0,1.0,1.0,0.9861155662577458,0.9792081474820089,0.9774649945635853,0.9796206969563478,0.9899324229998058,1.0074621165083815,1.0261940509625358,1.0687579624278896,1.1113209970532394,1.1546135850206587,1.2188342616996122,1.2814193998749173,1.3609600386628544,1.4426140755086412,1.5099154967436774,1.5765067730597835,1.6325234625758447,1.6643270231520588,1.6877718299150797,1.702932728268555,1.7094855856642925,1.7166683769942463,1.6898199189372378,1.6610611804794293,1.640749340675017,1.6211408789659907,1.6168117866948843,1.5876795282339722,1.5608674357541354,1.5389912910183656,1.5166791446596355,1.497458170098574,1.4925664333962552,1.5034606779331388,1.5051663911519728,1.510065242846967,1.508312200801381,1.5451798842383364,1.5970354968810523,1.6595731546976122,1.716406392464259,1.76682786785481,1.8008561963829155,1.8185316642837488,1.851169015334404,1.8773449182057227
REU,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ROU,2.4799926517107833,2.453383586822063,2.435158004838299,2.4079178248442985,2.3883449398056285,2.37336964241541,2.3246471317073447,2.288890194471625,2.253592231708761,2.222810032779576,2.1856584195468356,2.1592561110130624,2.1303507896997393,2.121338334085807,2.1236107308865244,2.136731087463301,2.1670150605462584,2.2266257809099055,2.296973238541227,2.3712158199562814,2.4495994529614746,2.5421169259004204,2.645840356947547,2.7526614314170437,2.862154112416946,2.9948175000271804,3.1364027851655476,3.3105363049759453,3.5153964087108314,3.709008516646132,3.8842986138102282,4.014679276799827,4.124522243388202,4.247926745246577,4.368229739501342,4.457917872652909,4.515949376303923,4.5020741136247615,4.435089583727992,4.36476010145563,4.29144717086483,4.242678744449422,4.192855388469164,4.121808256043135,4.0409237766202954,3.991477770644593,3.9736683597212106,3.9797059192139415,3.9580788370570366,3.948779895325149,3.9657796339814473,3.9938075276163407
RUS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9069184635537504,2.9157604970977897,4.127304470840487,5.464103128091574,6.997231941473167,8.586706339891958,10.217632375490723,11.802819461144168,13.457125001378685,14.984429534096497,15.441095044592904,15.713258694062233,15.70976571224077,15.485873445847412,14.981695912848505,14.353005602168562,13.606194571268356,12.835144483316293,11.958408391017922,11.28658556162292,10.74195233851324,10.248792353294535,9.934157068192556,9.659793713144465,9.426976700189835,9.230166003990059
RWA,0.9279954855401747,0.9697477681400479,1.007331629904337,1.0225853512758554,1.0362545040900424,1.0372041127956262,1.0627716535509903,1.0861000422591254,1.1179631499363916,1.14124441334451,1.157181505068899,1.190976935937909,1.2073663332967284,1.239245137613311,1.2659330575911523,1.302610216012885,1.3364905258542057,1.3693646419179164,1.4071477246253332,1.4500849292784281,1.5169788148510648,1.5795625448534858,1.6673979932934972,1.7709126350337865,1.8976850159415855,2.029626997569938,2.1830955386142463,2.3512839503517426,2.4987330929188456,2.6767809915974734,3.1280576272746354,3.3982738517432742,3.596349960742098,3.7272793404271516,3.8155785177845685,3.890197223604541,3.9381025670748686,3.9560762778070866,3.956562795510469,3.9256106693078388,3.5840478186835996,3.4021687193466876,3.2764080116751133,3.2050073658320875,3.162790457207675,3.1451484692191083,3.1485064478502762,3.17285612024751,3.188154889733779,3.195325600818804,3.2104329567308194,3.2412264426574584
SAU,1.0,1.0,1.0,1.0,1.0,1.0,0.9955851036702168,0.9787139036950425,0.9513377209482968,0.9161787920065583,0.8755065243024681,0.850658123334938,0.8265661101512043,0.8119439507576729,0.8195124567620645,0.8287632509748055,0.8465565021319895,0.8850265392194767,0.9792440799970942,1.1283070497162098,1.3060963937108023,1.503364233614953,1.6694016935065932,1.851564936676509,1.9863462897540711,2.1261609550266645,2.2351469126546233,2.3143058210525758,2.347988206215649,2.3458435496457515,2.3248803068292703,2.2742062130471377,2.25304948971038,2.2090328588565193,2.1896207634450393,2.179069982143054,2.1893197041025885,2.2306944032781777,2.286011952627143,2.311934985655904,2.3257551939258687,2.3341109850539326,2.352017479567082,2.3811356544215583,2.4153092754795153,2.456199473537297,2.507680018172858,2.543725850633753,2.5420939534342697,2.562752676068253,2.6003258558723092,2.6502116047134407
SCG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SDN,1.0,1.0,1.0,1.0,1.0,1.0,1.0196050518882402,1.0467651856927018,1.089448244718397,1.1466376870441688,1.206748172941665,1.267271413399954,1.3249539352616024,1.385974500152315,1.465392653913819,1.5617179207395941,1.6440391321297774,1.720970401193167,1.785354696736487,1.8494676856231202,1.9194466442081122,1.9778657806722257,2.019095947077057,2.058665931963947,2.071762757684352,2.0795792874517947,2.0764381676005104,2.069349180424389,2.0684066775219168,2.0677204341241624,2.065826031757966,2.080274402731211,2.149815408213686,2.2538193557314212,2.4507153573075344,2.675704753055485,2.9128477305509173,3.158976617586447,3.457030829138624,3.8116226619252673,4.25540465375048,4.774063866077805,5.3135969220136285,5.86387939487347,6.396206202386262,6.89836765923333,7.410699100952719,8.000149260654515,8.328855774928662,8.650952721043128,8.926835918418567,9.16122530445004
SEN,5.799414917930807,5.70812738544982,5.604325626408937,5.531170007175527,5.438327244065514,5.396295065794612,5.244930809573622,5.11944870200597,4.987973356585741,4.885201580312739,4.792654430711933,4.692234243375176,4.585802324660356,4.486755325381453,4.447158573045137,4.33935759051853,4.283969644878847,4.233772519527511,4.155809565594898,4.045315318546025,3.968209012766188,3.908472124765242,3.8714285619182087,3.8160578397709,3.723652355013372,3.6786851101106572,3.6106654695246094,3.544698926234421,3.5321163143190786,3.5384793427435177,3.52418300994069,3.511624805230249,3.500402475927661,3.493360838267035,3.4881153904807123,3.449287944242181,3.4320687495408864,3.403466067213825,3.3838135505095224,3.3399972642159748,3.2934970850136436,3.25273033399282,3.2282465635676645,3.207166993422965,3.199118006826419,3.2192831585177735,3.224173984484544,3.240517537689482,3.2328045931291842,3.2353515657187484,3.246908807922776,3.268582040517373
